Price,Close,High,Low,Open,Volume
Ticker,^SPGSCI,^SPGSCI,^SPGSCI,^SPGSCI,^SPGSCI
Date,,,,,
1984-10-19,194.55999755859375,194.55999755859375,194.55999755859375,194.55999755859375,0
1984-10-22,196.32000732421875,196.32000732421875,196.32000732421875,196.32000732421875,0
1984-10-23,196.97000122070312,196.97000122070312,196.97000122070312,196.97000122070312,0
1984-10-24,198.2899932861328,198.2899932861328,198.2899932861328,198.2899932861328,0
1984-10-25,198.4499969482422,198.4499969482422,198.4499969482422,198.4499969482422,0
1984-10-26,198.9199981689453,198.9199981689453,198.9199981689453,198.9199981689453,0
1984-10-29,197.44000244140625,197.44000244140625,197.44000244140625,197.44000244140625,0
1984-10-30,197.33999633789062,197.33999633789062,197.33999633789062,197.33999633789062,0
1984-10-31,199.3300018310547,199.3300018310547,199.3300018310547,199.3300018310547,0
1984-11-01,200.9499969482422,200.9499969482422,200.9499969482422,200.9499969482422,0
1984-11-02,199.91000366210938,199.91000366210938,199.91000366210938,199.91000366210938,0
1984-11-05,199.9199981689453,199.9199981689453,199.9199981689453,199.9199981689453,0
1984-11-06,200.64999389648438,200.64999389648438,200.64999389648438,200.64999389648438,0
1984-11-07,201.5500030517578,201.5500030517578,201.5500030517578,201.5500030517578,0
1984-11-08,202.77000427246094,202.77000427246094,202.77000427246094,202.77000427246094,0
1984-11-09,202.67999267578125,202.67999267578125,202.67999267578125,202.67999267578125,0
1984-11-12,202.67999267578125,202.67999267578125,202.67999267578125,202.67999267578125,0
1984-11-13,202.92999267578125,202.92999267578125,202.92999267578125,202.92999267578125,0
1984-11-14,202.92999267578125,202.92999267578125,202.92999267578125,202.92999267578125,0
1984-11-15,202.9600067138672,202.9600067138672,202.9600067138672,202.9600067138672,0
1984-11-16,203.64999389648438,203.64999389648438,203.64999389648438,203.64999389648438,0
1984-11-19,202.52999877929688,202.52999877929688,202.52999877929688,202.52999877929688,0
1984-11-20,202.94000244140625,202.94000244140625,202.94000244140625,202.94000244140625,0
1984-11-21,203.22999572753906,203.22999572753906,203.22999572753906,203.22999572753906,0
1984-11-23,202.85000610351562,202.85000610351562,202.85000610351562,202.85000610351562,0
1984-11-26,200.4499969482422,200.4499969482422,200.4499969482422,200.4499969482422,0
1984-11-27,200.13999938964844,200.13999938964844,200.13999938964844,200.13999938964844,0
1984-11-28,200.2100067138672,200.2100067138672,200.2100067138672,200.2100067138672,0
1984-11-29,200.58999633789062,200.58999633789062,200.58999633789062,200.58999633789062,0
1984-11-30,200.60000610351562,200.60000610351562,200.60000610351562,200.60000610351562,0
1984-12-03,199.75,199.75,199.75,199.75,0
1984-12-04,200.1300048828125,200.1300048828125,200.1300048828125,200.1300048828125,0
1984-12-05,200.74000549316406,200.74000549316406,200.74000549316406,200.74000549316406,0
1984-12-06,200.69000244140625,200.69000244140625,200.69000244140625,200.69000244140625,0
1984-12-07,198.8699951171875,198.8699951171875,198.8699951171875,198.8699951171875,0
1984-12-10,197.22999572753906,197.22999572753906,197.22999572753906,197.22999572753906,0
1984-12-11,197.02000427246094,197.02000427246094,197.02000427246094,197.02000427246094,0
1984-12-12,196.63999938964844,196.63999938964844,196.63999938964844,196.63999938964844,0
1984-12-13,196.47999572753906,196.47999572753906,196.47999572753906,196.47999572753906,0
1984-12-14,196.38999938964844,196.38999938964844,196.38999938964844,196.38999938964844,0
1984-12-17,196.7100067138672,196.7100067138672,196.7100067138672,196.7100067138672,0
1984-12-18,196.27000427246094,196.27000427246094,196.27000427246094,196.27000427246094,0
1984-12-19,195.10000610351562,195.10000610351562,195.10000610351562,195.10000610351562,0
1984-12-20,194.5800018310547,194.5800018310547,194.5800018310547,194.5800018310547,0
1984-12-21,196.44000244140625,196.44000244140625,196.44000244140625,196.44000244140625,0
1984-12-24,197.0,197.0,197.0,197.0,0
1984-12-26,197.50999450683594,197.50999450683594,197.50999450683594,197.50999450683594,0
1984-12-27,195.77999877929688,195.77999877929688,195.77999877929688,195.77999877929688,0
1984-12-28,195.5,195.5,195.5,195.5,0
1984-12-31,195.52999877929688,195.52999877929688,195.52999877929688,195.52999877929688,0
1985-01-02,194.2100067138672,194.2100067138672,194.2100067138672,194.2100067138672,0
1985-01-03,193.14999389648438,193.14999389648438,193.14999389648438,193.14999389648438,0
1985-01-04,191.77999877929688,191.77999877929688,191.77999877929688,191.77999877929688,0
1985-01-07,193.27999877929688,193.27999877929688,193.27999877929688,193.27999877929688,0
1985-01-08,191.0,191.0,191.0,191.0,0
1985-01-09,191.6199951171875,191.6199951171875,191.6199951171875,191.6199951171875,0
1985-01-10,193.14999389648438,193.14999389648438,193.14999389648438,193.14999389648438,0
1985-01-11,192.6199951171875,192.6199951171875,192.6199951171875,192.6199951171875,0
1985-01-14,194.41000366210938,194.41000366210938,194.41000366210938,194.41000366210938,0
1985-01-15,193.8699951171875,193.8699951171875,193.8699951171875,193.8699951171875,0
1985-01-16,192.47999572753906,192.47999572753906,192.47999572753906,192.47999572753906,0
1985-01-17,193.5,193.5,193.5,193.5,0
1985-01-18,194.16000366210938,194.16000366210938,194.16000366210938,194.16000366210938,0
1985-01-21,194.3800048828125,194.3800048828125,194.3800048828125,194.3800048828125,0
1985-01-22,192.0399932861328,192.0399932861328,192.0399932861328,192.0399932861328,0
1985-01-23,191.97000122070312,191.97000122070312,191.97000122070312,191.97000122070312,0
